"score","review","writer","time"
"10","재밌게 잘봤어요 역시 멀티버스!  ","라희맘남편(3d09****)","2019.07.03 02:47"
"10","관람객엔드게임이 끝나고 나온거라 큰기대 안했는데,진짜 재밌었다..하..미쳤다..스포하고싶어진다ㅋㅋ마블 좋아하시는분들 꼭 보세요!!!!ㅋㅋ참고! 쿠키2개입니다  ","tkdghd741 카카오톡(tkdg****)","2019.07.03 02:33"
"10","관람객진심 미쳤다 레알로다가  ","Sunnydayz(jaew****)","2019.07.03 02:30"
"10","기대만큼 재밌던 영화 앞으로가 더 기대되는 스파이더맨 톰홀랜드!!!  ","dayo****","2019.07.03 02:29"
"8","나아가자 앞으로 !  앞으로의 새로운 세대로의 도약  ","youryoung(kdy4****)","2019.07.03 02:26"
"10","마지막 쿠키영상 생각했던거랑 완전 다름...  ","아미(yoon****)","2019.07.03 02:26"
"10","평점, 후기보고 볼지 안볼지 선택하고 계시는분들  그냥 지금 예매하시져?  ","귤(gjsl****)","2019.07.03 02:24"
"10","관람객기대 그 이상! 꼭 보세요~  ","뱅뱅(gbh7****)","2019.07.03 02:23"
"8","관람객액션은 엔드게임보다 더 박진감 넘치는 부분이 많아서 아주만족, 다만 러닝타임을 의식한 다소 급한 전개와 허술한 각본이 아쉽다  ","스크랩헤븐(rty7****)","2019.07.03 02:21"
"10","최고예요!정말~ 스파이더맨중가장역대급인듯진짜잘어울려요  ","Anastasia(jena****)","2019.07.03 02:20"
"10","내가 김안경잽이다 안경의 주인은 바로 윌리다!!!  ","밀짚모자피즈(game****)","2019.07.03 02:18"
"9","너는 수트를 맡아 나는 음악을 맡을게  ","앤썸(pkh0****)","2019.07.03 02:17"
"10","발암...이 오는듯 했으나 뭐 나름 나쁘지않은 진행과 결말?  ","서비(khs1****)","2019.07.03 02:14"
"10","쿠키영상기달리다가 OO뻔했다  ","한동성(ehdt****)","2019.07.03 02:12"
"9","확실한건 전편보다 낫네 전편에 내 눈이 이상하고 유치하게 느껴진게 아니었어 그냥 영화를 ㅈ같이 만든거였어  ","벌레(rnjs****)","2019.07.03 02:12"
"10","관람객영상미최고오~ㄴㅇㄹ  ","박홍일(park****)","2019.07.03 02:12"
"10","스파이더맨! 무슨말이 더 필요한가  ","jueh****","2019.07.03 02:12"
"10","진짜.,.ㅠㅠㅠ흑흑 새로워 짜릿해!!!  ","김종인(mese****)","2019.07.03 02:09"
"10","너무 재밌다ㅜㅜ 너무너무 재밌다ㅠㅠㅠ 재밌다 재밌어ㅠㅠㅠㅠ 영화는 마블... 마블,,당신들,,,최고...  ","chbi****","2019.07.03 02:09"
"10","존잼 ㅠ 오랜만에 몰입해서 본 영화  ","예수(insi****)","2019.07.03 02:08"
"8","킬 커맨드 : 드론의 습격  ","거누(lki9****)","2019.07.03 02:08"
"10","구웅운욷웆욱웁위웆웃  ","luke(0131****)","2019.07.03 02:07"
"8","관람객다소 아쉽지만 매우 흥미진진  ","구와라아악(davi****)","2019.07.03 02:04"
"8","기대가 너무 컸던 탓일까  ","skad****","2019.07.03 02:03"
"8","참신한 영화 설정은 너무 좋았다.  ","meri****","2019.07.03 02:02"
"10","기대안하고 봤는데 흥분하며 나왔어요  ","사악(vlfq****)","2019.07.03 01:59"
"10","오늘 스파이더맨개봉하는지도몰랐는데..아줌마들이 예매해서 같이봤다.  돈이안아깝드라.너무재미나게봤다.신랑하고 두딸하고 가라고 추천할정도다. 개인적으론 완전 강추!  ","십사문주(lady****)","2019.07.03 01:59"
"10","영화시작부터 뭉클하고 피터의성장영화 보는기분 빌런기술도 굿  ","bonsweet(hyod****)","2019.07.03 01:59"
"10","4D로 보세요 4번 보세요.  ","kkys****","2019.07.03 01:56"
"10","번역은 쿠키 영상까지 완벽했다  ","오경록(kyeo****)","2019.07.03 01:55"
"10","피터 ㅉ ㅣ 리 릿!!ㅎㅎ!!!!  ","jamie(0lam****)","2019.07.03 01:54"
"6","스파이더맨재밋네 ㅇㅅㅅ  ","nike****","2019.07.03 01:54"
"10","너무 재미있어요 역시 마블 스파이더맨 연기 너무 잘했어요  ","행복썬(jj14****)","2019.07.03 01:53"
"8","빵빵 계속 터지네. 아는 만큼 보인다는데 원작에 대한 내용에 대해 모르고 가는게 더 재밌을듯.  ","사랑사랑사랑사랑(kckz****)","2019.07.03 01:52"
"10","역대 마블 영화 중 최고다  ","asdf(demo****)","2019.07.03 01:50"
"10","페이즈3의 직접적인 마무리와 쿠키영상으로인한  페이즈4의 거대한 시작의 종을 알리네요.  ","크로버(clov****)","2019.07.03 01:49"
"8","아이언맨을 그리워하고 추모하는영화  ","겸짱마이쮸(0000****)","2019.07.03 01:49"
"10","세대교체의 신호탄을 쏜것 같은 영화! 영화가 진행될수록 몰입도가 점점 올라서 재밌게 봤습니다!  ","오리지널포카칩(wld1****)","2019.07.03 01:49"
"10","액션 진짜 모든 스파이더맨 영화 중에서 제일 최고였던것같습니다!! 존잼!!  ","이성구(tjdr****)","2019.07.03 01:47"
"10","닉퓨리-탈로스 켈러 아이엠 그루트  ","용구(kyk_****)","2019.07.03 01:45"
"10","한줄평- 스파이더맨 잘생겼다 ㅎㅎ  ","조예은(aall****)","2019.07.03 01:45"
"10","진짜 레전드임 꼭 보셈 역대급 스파이더맨  ","김동현(blac****)","2019.07.03 01:43"
"10","충격충격충격충격충격  ","noosa66(kies****)","2019.07.03 01:42"
"10","관람객저도 레드제플린 좋아해요  ","나비(yuzu****)","2019.07.03 01:42"
"10","홈커밍과 비교해서 모든게 한차원 발전된 이야기 연기 전개와 액션씬 등과 토니 스타크에대한 그리움과 피터의 역경을 딛는과정, 그속에서도 잊지 않는 10대의 풋풋한 고민과 이야기가 잘 녹아들어서 종합선물세트 같은 영화였음!  ","cynical(dhwl****)","2019.07.03 01:41"
"10","관람객피터 파커가 슈트 설정들을 할 때 대사는 없었지만 해피의 눈은 ‘토니.. 이젠 편히 쉬어도 되겠어..’라고 말했다  ","momamoo(fres****)","2019.07.03 01:39"
"10","멋진 썬글라스 더 멋진 스파이더맨~^^사랑스런 영국 남자~^^  ","밑도 끝도 없이(hyun****)","2019.07.03 01:36"
"10","관람객두번봐도 후회없어용 강추!  ","박예담(sam1****)","2019.07.03 01:34"
"9","아이언 수트 코팅 대신 아이언 하트 함유. 우리 지구 1타 히어로물은 바로 이렇게 만들어야 한다. 무엇보다 이 적당히 찌질한 맛에 손이 멈추질 않아.  ","Immortal King(batt****)","2019.07.03 01:33"
"9","관람객스파이더맨 다운 요소를 많이 넣었다.  ","가향(tkdn****)","2019.07.03 01:30"
"10","관람객토니가 다른건 후회해도 피터를 어벤져스로 선택한건 절대 후회하지 않는 다는 말이 마음에 와닿네요  ","dicarm(dolb****)","2019.07.03 01:29"
"10","톰홀랜드 얼굴이 다 했다♡ 내용은 적당히 재밌는 히어로 영화. 내 나이가 조금만 더 어렸다면 아주 재밌게 봤을 것 같다. 어벤저스의 스케일을 생각하고 가면 안됨. 스파이더맨은 지구와 우주를 지키는게 아닌 이웃을 지키는 존재이기 때문  ","shannon(shan****)","2019.07.03 01:28"
"10","역시 마블짱 사랑합니다  ","이뿌욤(voov****)","2019.07.03 01:27"
"10","토니 진짜 그립다...  ","올해는우리꺼(wjdd****)","2019.07.03 01:24"
"10","또 보고 싶다! 여러모로 즐거운 영화  ","카펫(dbst****)","2019.07.03 01:20"
"10","액션씬 보고 소름 돋았습니다!! 강추  ","준혁(qqq6****)","2019.07.03 01:20"
"10","일단 별점은 만점 준다. 이게 재밌다고???ㅎㅎㅎ꼭 봐봐.  ","che1****","2019.07.03 01:19"
"10","말이 필요없는 스파이더맨 액션  ","냑냑이몬(hexa****)","2019.07.03 01:18"
"10","진짜 보는 내내 눈물 날 뻔...  ","궁딩꿍짝(kygk****)","2019.07.03 01:17"
"10","관람객액션시퀸스들은 진짜 역대급으로 잘뽑았음  ","아니그걸왜(thsw****)","2019.07.03 01:17"
"10","관람객진짜 재밌었어요~~!!! 진짜 영화보기전엔 안마렵더라고 화장실 필수로 갔다오시길ㅠ  ","꾹이(appl****)","2019.07.03 01:15"
"10","진짜 역대급 ! 너무 재밌어요 시간가는줄 모름 또 볼꺼임 ..  ","가앙나아여엉(idrk****)","2019.07.03 01:15"
"10","분명 스파이더맨 영화이지만 영화보는내내 아이언맨이 생각났다  ","용쨩(ehdd****)","2019.07.03 01:15"
"9","마음 편하고 재밌게 볼 수 있는 영화  ","혼자잘놀기(pros****)","2019.07.03 01:13"
"10","관람객쿠키영상 미쳣엉....  ","thrh****","2019.07.03 01:11"
"10","상상그이상이였다..  ","지은(yhkn****)","2019.07.03 01:11"
"10","정말 대박 재밌어요ㅠㅠㅠ  ","신윤영(yoon****)","2019.07.03 01:11"
"10","시간순삭! 안보면 후회  ","rlam****","2019.07.03 01:11"
"8","관람객역시 쿠키는 마블 쿠키가 짱이야  ","이규원(dlrb****)","2019.07.03 01:07"
"10","예고편보고 예상했던거랑은 확틀려서 ..ㅎㄷㄷㄷ   아 갑자가    어벤져 어셈블 하고싶다 ! 안녕~  ","마린이(ldm1****)","2019.07.03 01:06"
"10","페이즈 3의 완벽한 마무리  ","이찬우(chan****)","2019.07.03 01:05"
"10","스파이더맨이 어떤 캐릭터인지 정말 잘 보여준 영화  ","한동준(hdj1****)","2019.07.03 01:02"
"10","ㄹㅇ재밌음 꼭보세요.  ","rkdwjddhr62(dlru****)","2019.07.03 00:52"
"10","다음편이 기대됩니다 ㅎㅎ  ","무적엘지포에버(lsby****)","2019.07.03 00:48"
"10","나도 스파이더맨 이모를 사랑해  ","임득수(entr****)","2019.07.03 00:44"
"10","평점 처음 달아보는데 미쳤다 진짜 와...핵잼이다....마블은 갈수록 영화를 더 잘만드는거가터  ","범비(dbum****)","2019.07.03 00:44"
"8","스케일을 압도적으로 진화시키더니 언뜻 심오한 조던필 감독 느낌까지 찌리릿  ","안그래(isno****)","2019.07.03 00:43"
"9","관람객뭔가 쫄릿한 맛. 화려한 액션과 인물들의 감정이 잘 묻어나는 영화  ","희우쓰(heew****)","2019.07.03 00:39"
"10","보고싶어요 토니.... ㅠㅠ  ","ㅇ냥냥ㅇ(bbo2****)","2019.07.03 00:17"
"10","관람객어벤져스 시리즈 물은 다 봤는데 스파이더맨만 이번 영화가 처음이네요 ㅎㅎ쪼끔 우려도 했었는데 액션도 화려하게 재밌었고 특히 영상미가 장난아니더군요... ☆정말 재밌게 잘 봤습니다!! :)  ","_(tpdu****)","2019.07.02 23:53"
"7","8점이상 줄 영화는 아닌 듯. 지금까지 스파이더맨 영화와 큰 차별화는 없었다.  ","수쿠9(fani****)","2019.07.02 23:43"
"10","돌아와요 아연맨ㅠ.ㅠ  ","wcy4****","2019.07.02 23:29"
"10","역시 스파이더맨은 마블에서  ","친절한 준형씌(kkeb****)","2019.07.02 23:20"
"8","그냥 예상한장도입니다  ","한상빈(gkst****)","2019.07.02 23:20"
"10","영화 끝나고 내 안경이 한심해지는 영화  ","조영호(ws_y****)","2019.07.02 23:15"
"9","관람객최고의 스파이더맨 영화  ","마카리나(kang****)","2019.07.02 23:12"
"8","관람객볼만합니다 다음 이야기는 어떻게 이어나갈지 궁금  ","ddac****","2019.07.02 22:55"
"10","피커도 찌리릿 나도 찌리릿  ","베이스예술사(ssc8****)","2019.07.02 22:51"
"10","관람객재밋어요 끝까지 봐야됨  ","권송연(kwon****)","2019.07.02 22:43"
"10","관람객어벤져스 앤드게임 이후가 궁금했는데 뒷 이야기 알게 되어 좋았네요.  ","Sunny(ohmy****)","2019.07.02 22:43"
"10","너로 정했다. 찌리리공!  ","chaj****","2019.07.02 22:42"
"10","하이틴 영화 같아서 풋풋한 느낌이 좋았고 첫번째 쿠키영상 별건 아니지만 너무 반가웠다. 그래 스파이더맨 세계관에선 나와줘야지.  ","켄지(stic****)","2019.07.02 22:41"
"10","개꿀잼..R.I.p  아이언맨...피터파커에게서 아이언맨을 보다  ","윌리머신(mini****)","2019.07.02 22:41"
"10","2시간짜리 영화는 쿠키영상2개를 위한 '기승전'이었다. 쿠키를 안본다면 '결'을 안본것이다.  ","iii2****","2019.07.02 22:38"
"10","그냥 개 존잼 꼭 봐야돼요  ","이쁘니(zose****)","2019.07.02 22:38"
"10","말이 필요한가! 최고였다 영상미하며 스토리하며 전개하며 개그하며 솔로 마블 영화중 탑급!  ","대통령(skpa****)","2019.07.02 22:36"
"10","믿고 보는 마블이었고 기대를 저버리지 않았고개인적으로 MJ 너무 매력있다쿠키영상이 너무 파격적이어서 다음 나올 마블 영화가 기대된다.  ","남쪽의구슬(skaw****)","2019.07.02 22:36"
"10","영화보는데 진심 행복하고 짜릿했어요쿠키영상 꼭보세요  ","포항 류주(hito****)","2019.07.02 22:36"
"10","존잼 ㅠㅠ 울컥 울컥 꼭 보세여!!!  ","simy****","2019.07.02 22:35"
"10","반전의 반전이다 쿠키영상 꼭보세요 이런 반전이?  ","주급도둑맹체스(mins****)","2019.07.02 22:34"
"10","역시 실망시키지 않는 마블! 3편을 보려면 또 몇년을 기다려야 하려나..  ","신충하(cndg****)","2019.07.02 22:33"
"10","역대급 진짜 하 꼭보세요  ","hell****","2019.07.02 22:32"
"10","재밌었어요옹ㆍ우응ㆍㄱㄷ극ㅈㅅ  ","gkst****","2019.07.02 22:30"
"8","정말 스파이더맨 시리즈중 단연 최고네요 !  ","신나는꿀민이(icoc****)","2019.07.02 22:29"
"8","개인적으로 뭘 보여주려고 했는지 잘 모르겠다. 중간에 피식하는 건 있었지만...  ","우리옹(gusn****)","2019.07.02 22:28"
"10","반전에 반전을 낳는 영화  ","정우섭(woos****)","2019.07.02 22:17"
"10","I am Spiderman. WTF???!!!!  ","HWASSA(sdop****)","2019.07.02 22:11"
"10","멀티버스도 낚시, 스토리도 낚시, 빌런도 낚시, 쿠키도 낚시  ","musi****","2019.07.02 21:59"
"5","관람객어벤져스4 이후에 마블의 새로운 조각 정도의 느낌이 듭니다.  ","최현규(jeno****)","2019.07.02 21:39"
"10","1편보다 더 훨씬 엄청재밌음  ","효직(hyoj****)","2019.07.02 21:20"
"10","벌써부터 다음편이 기대됨  ","lae1****","2019.07.02 21:01"
"10","재미짐. 충분히 오락적이고  ","심규웅(simg****)","2019.07.02 20:53"
"10","관람객기대안하고 봤는데 너무 재밌었어요  ","기영씨(snm0****)","2019.07.02 20:52"
"10","역시 마블... 10점으론 부족하다  ","민경(pmku****)","2019.07.02 20:52"
"10","이건 울 토미 너무 귀여워서라도 재관람 해야된다.... 눈물 줄줄나게 귀여운 토미 ㅠㅠ 예전 우리들의 다정한 이웃 스파이더맨은 없고 슈퍼히어로만 있는 느낌,, ㅇㅅㅇ 쿠키영상은.... 개띠용  ","Bailey 1204(bail****)","2019.07.02 20:52"
"10","아이언맨의 그리움이 한 껏 묻어나는 영화하지만 후계자는 스파이이더맨이라는 설정을 잘 풀어냈다  ","색종이 곰(scar****)","2019.07.02 20:50"
"10","방금4dx보고나옴 최고의영화입니다저는 또보러올거같네요  ","xoxoxo(xoxo****)","2019.07.02 20:44"
"10","모두 시험 파이팅하시고 끝나면 이 영화로 즐깁시다!!  ","김진우(wisd****)","2019.07.02 20:42"
"10","반전의 반전의 반전 쿠키영상 꼭보셈  ","조윤하(dbsg****)","2019.07.02 20:41"
"10","없었는데요 있었습니다  ","9998(kang****)","2019.07.02 20:32"
"6","생각보다 별로임 개 난잡하고 스파이더맨의 액션을 원했다면 재미없을거임  ","김동재(ehd9****)","2019.07.02 20:16"
"7","선생님 둘 중 한명 옛날에 스파이디랑 아우디 A8 광고 찍은 사람 아닌감 ,,,  ","최선아(acha****)","2019.07.02 20:09"
"7","영상미와 액션은 훌륭하나. 스토리 와 빌런의 사전 설정이 조금 약하지 않았나. 생각합니다  ","ong(ahw0****)","2019.07.02 19:28"
"10","말해뭐해 개꿀잼이었음  ","표현의자유(lemo****)","2019.07.02 18:59"
"8","귀여미 급식이의 얼렁뚱땅 유럽여행 잘 봤습니다 ㅎ.ㅎ  ","드라곤(soft****)","2019.07.02 18:58"
"10","영화 보고 난뒤 유행할 단어 '보'  ","모내기신 차기봉(gjvl****)","2019.07.02 18:57"
"10","스파이더맨 영화는 역시 재밌어  ","Snoozy boy(gwan****)","2019.07.02 18:57"
"7","관람객물,불,땅,바람..,..,  ","door(kief****)","2019.07.02 18:57"
"9","관람객역시 믿고보는 마블영화!! 그치만 약간 아쉬웠다ㅠ  ","Quik(ysh9****)","2019.07.02 18:56"
"10","진짜 너무 재밌었고ㅋㅋㅋㅋ뒤통수 맞아서 깜짝놀란  ","쿵야(daeu****)","2019.07.02 18:56"
"10","영화를 보고나니 아이언맨이 더 그리워지는...재밌게잘봤어요^^ 또보러가야겠네요~~마블영화는 최소 2번은 꼭 보러가는듯!!  ","Lapislazuli(ldh0****)","2019.07.02 18:52"
"10","그냥 오지고 지리렸다.  ","cchj****","2019.07.02 18:34"
"10","영화를 보는 내내 행복했습니다... ㅠㅠㅠㅠ 비주얼과 캐릭터들 미친 매력 때문에 끝나고도 계속 미소가 지어질수밖에 없네요 ㅠㅠㅠㅠ  ","테일(tale****)","2019.07.02 18:34"
"10","김토미 ㅠㅠ 넘 잘생긱구 귀엽구 다해 ㅠㅠ  ","옹성우(didg****)","2019.07.02 18:32"
"8","매력적인 빌런. 점점 진화하는 스파이더맨의 기교  ","이득원(bbac****)","2019.07.02 18:30"
"10","존잼 쿠키영상2개는 꼭 봐야합니다 반전도 많도 액션도 재밌아요  ","지닝니(jieu****)","2019.07.02 18:28"
"10","평점으로 스포좀 고만해 아오씨  ","DoDoLL(ebqm****)","2019.07.02 18:27"
"10","관람객근데 홈커밍이나 파프롬홈이나 본의아니게 스타크 때문에 생긴 빌런 때문에 고생하네  ","손인서(dlst****)","2019.07.02 18:26"
"8","세대교체가 이렇게  이루어지는구나. 예상보다 훨씬 더 나아서 흡족했음. 다음 편 기대함.  ","고동색우산(sphn****)","2019.07.02 18:24"
"10","완성도가 경지에 오른 영화  ","중국해커(sile****)","2019.07.02 18:22"
"8","귀엽디 귀여운 우리의 스파이더맨  ","씨아오린(moon****)","2019.07.02 18:21"
"8","마음으로 보자~~ 라는 문장이 떠올라요.  ","damb****","2019.07.02 18:20"
"10","스파이더맨ㅠ 니가 내 영웅이다  ","정은(rlaw****)","2019.07.02 18:19"
"10","진짜 너무 재미있었고요, 쿠키 무조건 보셔야 합니다.... 그리고 톰 홀랜드의 스파이더맨 연기가 너무 귀여웠습니다. 이번 영화는 진짜 영상미가 장난이 아니에요. 특히 특수효과 부분은 진짜 장관이라고 생각합니다! 다시 한 번 더 보고 싶은 영화에요!  ","ihye****","2019.07.02 18:18"
"10","쿠키영상은 반전에 반전에 반전 그 자체역시 마블 예고편은 낚시일 뿐임  ","슈퍼삼성박해민(cscd****)","2019.07.02 18:18"
"10","사랑해 토미야 영화 너무 잘봤어  ","alic****","2019.07.02 18:17"
"10","홀랜드 사랑해요 ㅠㅠㅠㅠ 개꿀잼이였습니다.  ","김예원(hi12****)","2019.07.02 18:17"
"10","스파이더맨 시리즈 중 젤 나았음  ","미르(cdm1****)","2019.07.02 18:16"
"10","상상 그 이상 ㅠㅠ 정말 잘만든 영화  ","유리왕(pur0****)","2019.07.02 18:15"
"8","관람객흥미진진한 전개와 예상되긴 했지만 재미있던 반전과 다음편에 대한 호기심 유발되었습니다. 두번째 쿠키 영상에 대한 궁금증 때문에 다음 시리즈가 더 기대되는 한편, 아이언맨-토니 스타크-가 더욱 그리워지네요.  ","adcf****","2019.07.02 18:15"
"10","관람객꿀잼 ㅠㅠ 지금 보고 왓는데 벌써 도 보고싶음  ","Sunshine(swee****)","2019.07.02 18:14"
"10","스파이더맨~ 스파이더맨~  ","YJY(jaoj****)","2019.07.02 18:13"
"10","존나 재미있는데 평점이 너무 낮다  ","원자(horr****)","2019.07.02 18:02"
"10","세상세상에...영화 액션씬도 넘 좋고.. 앞으로 나아갈 방향에 대한 쿠키영상 진짜 소름...  ","마리(kiss****)","2019.07.02 18:01"
"10","재밌었다 피터야 행복해라  ","이코(cyh9****)","2019.07.02 17:58"
"10","관람객어메이징 스파이더맨!  ","훈기(khnk****)","2019.07.02 17:58"
"10","살짝 지루한 초반 너무 재밌는 후반  ","good****","2019.07.02 17:58"
"9","초중반 하이틴 로맨스식 전개를 벗어나고 나면, 압도적인 액션과 함께 우리가 찾던 스파이더맨이 등장한다. 모든 면에서 홈커밍을 초월한 영화. 홈커밍의 아쉬움을 완벽하게 보완해주었다.  ","NovelistG(kim3****)","2019.07.02 16:58"
"10","재밋음ㅇㅇ므믕으믐음  ","ljy(lsg2****)","2019.07.02 16:51"
"10","톰 홀랜드 종신 계약 가자  ","김건민(rube****)","2019.07.02 16:45"
"6","보면서 두번 졸았네요 다음영화를 위한 스토리 끼워넣기용  ","aao1(koei****)","2019.07.02 16:43"
"10","관람객믿고보는 어벤져스 시리즈!  ","이지연(gogo****)","2019.07.02 16:30"
"10","관람객쿠키영상 두개있음 두번째쿠키영상은 자막 다 올라가고나옵니다 꼭봐야댐  ","Eezost(ohsu****)","2019.07.02 16:28"
"10","마블의 새로운 10년이 기대됩니다. 이제 새로운 10년은 스파이더맨이 열었네요~  ","치비문(yuha****)","2019.07.02 16:27"
"10","영화 보는 내내 피터를 향한 토니의 따뜻한 사랑이 느껴져 계속 울었다  ","담비(dlek****)","2019.07.02 16:27"
"10","I miss you already  ","촘그(mj_a****)","2019.07.02 16:27"
"8","영화는 재밋으닌.스파이더맨 이제 슈트?기계?없으면 거미줄 못나감???ㅋㅋㅋ거미줄 탬빨???  ","RAVEN(sa09****)","2019.07.02 16:26"
"8","피터의 미숙함을 제대로 보여주고 토니 스타크가 남긴 유산이 얼마나 위험하게 사용될 수 있는지 알수있는 영화였다  ","신희망(clie****)","2019.07.02 16:06"
"9","통수의통수를당함다속았네 ㄹㅇ;;  ","이승훈(maxl****)","2019.07.02 16:02"
"10","안봤는데 10점 주고 싶다  ","즉사(kals****)","2019.07.02 15:53"
"10","마지막 쿠키영상은 꼭보세요미래의 마블 영화를 살짝 보여주는듯  ","KHS94(qnak****)","2019.07.02 15:53"
"10","아직 안 봤지만 기대됨><  ","민재(a520****)","2019.07.02 15:52"
"4","BARF떡밥회수완료!!  ","연습벌레(josh****)","2019.07.02 15:39"
"10","미스테리오 빌런일줄알았다 ㅋㅋㅋㅋ  ","드로워 영(zldw****)","2019.07.02 15:29"
"10","관람객너무나재밌었고지렸고오졌고렛잇고알파고  ","킴(nolg****)","2019.07.02 15:28"
"10","첫번째 쿠키 꼭봐라 진짜  ","끼루룩(trin****)","2019.07.02 15:22"
"10","통수의 통수의 통수의 연속..  ","이길준(rain****)","2019.07.02 15:21"
"10","무조건 봐라 그냥 최고다  ","록리(fhrf****)","2019.07.02 15:19"
"10","진짜 눈요깃거리와 시원한 액션은 마블이 장인이네ㅋㅋ피터파커의 성장을 볼 수있던 이번 편도 역시 수작!!~  ","dlwn****","2019.07.02 15:10"
"10","알바 아님 어벤져스 엔드게임보다 재밌어요! 반전있으니 이제부터 인터넷댓글 보지마세요 꼭 3D로 보세요 그럴 이유가 있어요!!  ","제주도언니(ces1****)","2019.07.02 14:58"
"10","재미있는 스파이더맨 팬이닷  ","아인맘(moss****)","2019.07.02 14:39"
"10","진짜 큐키영상 두개다 소름이였다 한개는다른의미로 씨...ㅂ...  ","고치라면(minj****)","2019.07.02 14:39"
"10","관람객오리지날.스파이더맨 보단 못하지만 볼만해요  ","요요보이(ruon****)","2019.07.02 14:33"
"9","관람객반전을 반전하고 또 반전함. 마지막은 어이없는 반전전체적으로 일반 양산형 히어로물과 다른 확연한 클라스를 보여줬음. 지루한 부분 없이 매끄러운 진행도 좋았다  ","저녁(zmal****)","2019.07.02 14:29"
"10","관람객귀엽고 인사성 밝고 사람 잘 구해주고 착한 스파이더맨~ 아이언맨이 있어 짠내나게 살지않고 잘 크는 듯.  이번 영화도 역시 마블은 진리다.  ","물세모금(dlth****)","2019.07.02 14:29"
"10","재밌었어요 또 볼 예정이예요  ","헬링(stjm****)","2019.07.02 14:25"
"10","톰 홀랜드 인터뷰에서 영화관람 도중 무척 화나는 장면이 나온다더니 역시 그 반전장면에서 ㅡㅡ하...멀티버스 떡밥에 관련해서 완전히 무너져버리는 장면이여서 이제야 무슨뜻인지 알겠네요. 보이는 것이 전부가 아닌것을 쿠키영상에서 까지 보여주는 영화  ","뮤즈(pch7****)","2019.07.02 14:17"
"8","엔드게임에  다소 실망을 해서인지, 더 크게 와닿았다.  맥락은 소프트한데.. 가벼운듯 웅장한 느낌이랄지.. 그리고 어벤져스 세대교체의  신호탄같은 영화랄지..  닉퓨리 조금 발연기라 2점 뻄.  ","none****","2019.07.02 14:07"
"10","드디어 스파이더 센스 발동 화려한 웹스윙 액션은 만족 한다 유튜브 예고편을 보는게 아니였는데 댓글로 미스테리오 나쁜놈인거 알고 봐서 재미는 반감 됐네 MJ가 베티였으면 얼마나 좋았을까  ","팬무시하는흡연돼지(apfl****)","2019.07.02 14:03"
"7","하이틴 아이언맨3.5  ","흐르스로(sjsm****)","2019.07.02 13:44"
"10","3편은 좀더 스펙타클 했으면 약간 아숩네요  ","항해하는중(ozmm****)","2019.07.02 13:10"
"10","쿠키영상 두개인데 둘다 ㅈㄴ 충격적이네 ㅋㅋ  ","어리벙벙(qjdq****)","2019.07.02 12:55"
"7","별로였음.. 어벤져스 없는 스파이더맨은 별로고 애초에 스파이더맨이랑 미스테리오라는 개쩌는 소스를 가지고도 제대로 못살림 여주도 하나도 안예쁘고 암튼 별로임  ","Dan(abct****)","2019.07.02 12:52"
"10","액션이랑 연출은 진짜 최고였다.  ","하늘향해(yjsl****)","2019.07.02 12:44"
"10","넘재밌당 딱 12세지만 재밌다  ","ㅁㄴㅇㄹ(rkdt****)","2019.07.02 12:39"
"8","세상을 구하기엔 아직 어설픈 스파이더맨  ","hjk1****","2019.07.02 12:32"
"10","꼭 봐야해요 ㅠㅠ마블 모르시는분들은 당장 지금부터 밤새도록 정주행 하고 보셔야 한다구요..제발료ㅠㅠㅠ  ","이진솔(jy02****)","2019.07.02 12:20"
"8","미숙한 아이에서 히어로가 되어가는 얘기 재밌었지만 뭔가 아쉽  ","TheBuck(seok****)","2019.07.02 12:09"
"10","진짜 핵꿀잼ㅜㅜ보는내내소름끼쳤어요 3가기대되요  ","수빈(coco****)","2019.07.02 12:05"
"10","꿀잼 ... 다음편 너무 보고싶어 ㅠ ㅠ 소재도 완전 신박하고 ㅋㅋ 현기증 난다 어떻게 가면 갈수록 업글에 애간장 녹이는 기술이 느냐... 마블 너어 ㅠ ㅠ ㅠ 쿠키영상끝까지있으니 스크린꺼질때까지 보고오세요!!!  ","luv(khj9****)","2019.07.02 12:05"
"9","토니 스타크가 만든 빌런은 몇명이나 더 있을까  ","Lacie(bsj5****)","2019.07.02 12:04"
"10","페이즈3의 마무리가 아니다.히어로 스파이더맨의 시작이다.  ","남기유(rldb****)","2019.07.02 12:03"
"9","초반부는 약간지루하지만 중후반부터는 웹스윙,건물액션,환영cg등 좋아할만한 액션과 cg를 모두 쏟아부어 1편의 단점인 액션씬들을 모두 완벽하게보완함 특히 질렌할 미스테리오캐릭터와 쿠키영상이 완전 신의한수ㅋㅋㅋ  ","인간(tkek****)","2019.07.02 12:03"
"9","전작보다 더 화려해 졌다  ","bsti(ihj0****)","2019.07.02 12:01"
"9","영상미가 아주좋다. 진짜같다. 근데 스파이더맨이 아닌 다른히어로라면 진작 해결됐을 문제...그리고 경찰들은 뭐하냐 왜 혼자싸우냐....  ","silverbird(hear****)","2019.07.02 11:59"
"10","역시 마블은 마블이다 소니는 얼른 판권넘겨줘라 제발ㅠㅠ  ","아쿵자나(rlag****)","2019.07.02 11:51"
